164	0.4411
165	0.545
166	0.3329
167	0.4949
168	0.7485
169	0.729
170	0.5688
171	0.1459
172	0.6868
173	0.3722
174	0.4496
175	0.4752
176	0.3585
177	0.3844
178	0.2783
179	0.3757
180	0.5826
181	0.3361
182	0.5455
183	0.6108
184	0.1727
185	0.4518
186	0.5451
187	0.4053
188	0.4861
189	0.7014
190	0.5613
191	0.6923
192	0.6627
193	0.3773
194	0.6792
195	0.573
196	0.5108
197	0.5768
198	0.4054
199	0.6459
200	0.4724
201	0.3698
202	0.3927
203	0.7082
204	0.4767
205	0.6463
206	0.4815
207	0.4569
208	0.515
209	0.5834
210	0.3621
211	0.6073
212	0.3303
213	0.3955
214	0.5019
215	0.6211
216	0.3089
217	0.3986
218	0.4224
219	0.6636
220	0.6828
221	0.4632
222	0.6322
223	0.4366
224	0.5389
225	0.7236
226	0.7217
227	0.4496
228	0.5543
229	0.542
230	0.7725
231	0.3727
232	0.5386
233	0.5702
234	0.4202
235	0.3972
236	0.2996
237	0.236
238	0.4908
239	0.2963
240	0.4661
241	0.3386
242	0.5843
243	0.2735
244	0.3907
245	0.686
246	0.4895
247	0.7553
248	0.4245
249	0.661
250	0.4153
251	0.5995
252	0.3274
253	0.5603
254	0.4584
255	0.5217
256	0.4837
257	0.5668
258	0.539
259	0.6081
260	0.4501
261	0.5552
262	0.3015
263	0.577
264	0.56
265	0.4771
266	0.6425
267	0.6368
268	0.3737
269	0.4047
270	0.5927
271	0.4262
272	0.45
273	0.6383
274	0.4562
275	0.4141
276	0.4477
277	0.465
278	0.7745
279	0.3306
280	0.415
281	0.361
282	0.6725
283	0.4132
284	0.391
285	0.6086
286	0.2936
287	0.5373
288	0.4515
289	0.643
290	0.6375
291	0.4604
292	0.7821
293	0.5281
294	0.5084
295	0.8217
296	0.6108
297	0.4826
298	0.5558
299	0.8114
300	0.5323
301	0.3356
302	0.6331
303	0.3932
304	0.5449
305	0.6773
306	0.403
307	0.6345
308	0.3044
309	0.5887
310	0.425
311	0.5113
312	0.4407
313	0.652
314	0.2834
315	0.3589
316	0.3858
317	0.4785
318	0.6222
319	0.2647
320	0.4411
321	0.504
322	0.5224
323	0.3824
324	0.3768
325	0.433
326	0.3949
327	0.6198
328	0.5031
329	0.2651
330	0.5071
331	0.6627
332	0.3717
333	0.6284
334	0.2931
335	0.7517
336	0.6649
337	0.5336
338	0.6744
339	0.4721
340	0.6384
341	0.629
342	0.6211
343	0.5203
344	0.6285
345	0.7555
346	0.6492
347	0.8594
348	0.4457
349	0.2922
350	0.5818
351	0.6632
352	0.3075
353	0.6103
354	0.8205
355	0.5306
356	0.6568
357	0.5052
358	0.4544
359	0.5045
360	0.7263
361	0.5824
362	0.841
363	0.554
364	0.4718
365	0.3967
366	0.5112
367	0.51
368	0.4412
369	0.4658
370	0.5378
371	0.5078
372	0.3813
373	0.4956
374	0.5953
375	0.5221
376	0.554
377	0.5031
378	0.3947
379	0.5915
380	0.3382
381	0.5387
382	0.5627
383	0.5759
384	0.4925
385	0.5961
386	0.6683
387	0.3166
388	0.5637
389	0.6067
390	0.432
391	0.5796
392	0.5588
393	0.5913
394	0.6247
395	0.6816
396	0.6823
397	0.5779
398	0.5698
399	0.3495
400	0.4684
401	0.3978
402	0.4568
403	0.3149
404	0.5919
405	0.3917
406	0.5956
407	0.3921
408	0.3907
409	0.5533
410	0.3582
411	0.2663
412	0.6903
413	0.383
414	0.6368
415	0.585
416	0.2934
417	0.4325
418	0.2312
419	0.5299
420	0.4406
421	0.7285
422	0.6898
423	0.4238
424	0.5828
425	0.4171
426	0.4865
427	0.331
428	0.4766
429	0.1563
430	0.4063
431	0.3702
432	0.7327
433	0.5731
434	0.6684
435	0.4722
436	0.5189
437	0.7181
438	0.381
439	0.2588
440	0.6803
441	0.655
442	0.6519
443	0.3812
444	0.7322
445	0.3755
446	0.544
447	0.5516
448	0.2919
449	0.214
450	0.3542
451	0.4673
452	0.5444
453	0.3951
454	0.5131
455	0.3308
456	0.5843
457	0.5595
458	0.3719
459	0.2756
460	0.6476
461	0.5843
462	0.5474
463	0.3783
464	0.7203
465	0.7471
466	0.5771
467	0.379
468	0.6374
469	0.3763
470	0.6169
471	0.5282
472	0.5287
473	0.4511
474	0.543
475	0.5602
476	0.6671
477	0.5756
478	0.4878
479	0.4388
480	0.4438
481	0.6866
482	0.6009
483	0.3797
484	0.7174
485	0.3291
486	0.2977
487	0.4334
488	0.4652
489	0.3965
490	0.5584
491	0.6162
492	0.3925
493	0.4501
494	0.6987
495	0.4997
496	0.5351
497	0.643
498	0.5917
499	0.4629
500	0.6058
501	0.4676
502	0.6328
503	0.3638
504	0.6123
505	0.4677
506	0.2401
507	0.7413
508	0.3462
509	0.4213
510	0.6404
511	0.4453
512	0.6251
513	0.364
514	0.7698
515	0.6989
516	0.564
517	0.539
518	0.475
519	0.7425
520	0.5855
521	0.2882
522	0.3489
523	0.6901
524	0.4812
525	0.3994
526	0.6268
527	0.1643
528	0.3607
529	0.5105
530	0.6965
531	0.4453
532	0.329
533	0.7428
534	0.4853
535	0.531
536	0.4963
537	0.443
538	0.5477
539	0.5228
540	0.4203
541	0.5095
542	0.5224
543	0.5703
544	0.6332
545	0.5452
546	0.4039
547	0.4962
548	0.3614
549	0.3065
550	0.7724
551	0.5484
552	0.6687
553	0.5702
554	0.3153
555	0.353
556	0.2665
557	0.6738
558	0.5375
559	0.2341
560	0.2659
561	0.4279
562	0.806
563	0.5082
564	0.5774
565	0.5089
566	0.4735
567	0.7466
568	0.3919
569	0.4086
570	0.314
571	0.5151
572	0.5753
573	0.5523
574	0.7128
575	0.4118
576	0.6372
577	0.5288
578	0.437
579	0.5522
580	0.6717
581	0.734
582	0.4466
583	0.6549
584	0.4819
585	0.619
586	0.2813
587	0.488
588	0.3973
589	0.5226
590	0.4973
591	0.5407
592	0.5587
593	0.3231
594	0.4581
595	0.5766
596	0.448
597	0.524
598	0.3255
599	0.5731
600	0.5998
601	0.4618
602	0.7339
603	0.6663
604	0.4523
605	0.6099
606	0.4668
607	0.5348
608	0.4205
609	0.6129
610	0.3886
611	0.4711
612	0.3305
613	0.5918
614	0.5168
615	0.4949
616	0.8801
617	0.6736
618	0.4846
619	0.4849
620	0.8074
621	0.5869
622	0.4494
623	0.364
624	0.6839
625	0.3987
626	0.3438
627	0.6332
628	0.6819
629	0.5856
630	0.6734
631	0.5564
632	0.3183
633	0.3573
634	0.5546
635	0.4286
636	0.4112
637	0.3731
638	0.3959
639	0.5116
640	0.5378
641	0.4812
642	0.3035
643	0.5652
644	0.422
645	0.5184
646	0.2594
647	0.6792
648	0.7109
649	0.4055
650	0.4557
651	0.4868
652	0.5811
653	0.5059
654	0.4102
655	0.4485
656	0.5991
657	0.4794
658	0.6586
659	0.6423
660	0.6033
661	0.3549
662	0.4641
663	0.4607
664	0.5991
665	0.4482
666	0.6463
667	0.5969
668	0.5827
669	0.2683
670	0.536
671	0.3878
672	0.3077
673	0.6948
674	0.686
675	0.2803
676	0.3809
677	0.5739
678	0.4226
679	0.5902
680	0.2774
681	0.4523
682	0.488
683	0.4104
684	0.4856
685	0.4109
686	0.366
687	0.561
688	0.2912
689	0.5502
690	0.3674
691	0.5417
692	0.4459
693	0.5161
694	0.2164
695	0.4064
696	0.2777
697	0.456
698	0.5001
699	0.5062
700	0.6225
701	0.5823
702	0.7604
703	0.4189
704	0.578
705	0.3445
706	0.4719
707	0.4147
708	0.6384
709	0.6787
710	0.3417
711	0.5357
712	0.7163
713	0.4917
714	0.5143
715	0.6299
716	0.3123
717	0.5001
718	0.6744
719	0.3871
720	0.4202
721	0.5734
722	0.2422
723	0.4647
724	0.3629
725	0.5845
726	0.3636
727	0.772
728	0.4854
729	0.4633
730	0.4257
731	0.5518
732	0.479
733	0.5868
734	0.524
735	0.3013
736	0.5335
737	0.4294
738	0.5699
739	0.4273
740	0.511
741	0.5502
742	0.5458
743	0.4101
744	0.3692
745	0.5321
746	0.493
747	0.4855
748	0.6941
749	0.5427
750	0.2786
751	0.6442
752	0.1939
753	0.6081
754	0.497
755	0.317
756	0.5818
757	0.3491
758	0.494
759	0.52
760	0.6529
761	0.3965
762	0.4741
763	0.7333
764	0.3879
765	0.6385
766	0.4006
767	0.6754
768	0.2211
769	0.2804
770	0.583
771	0.4661
772	0.412
773	0.2297
774	0.3226
775	0.5647
776	0.3335
777	0.4402
778	0.3883
779	0.5241
780	0.6371
781	0.5364
782	0.4816
783	0.2869
784	0.5903
785	0.5194
786	0.4848
787	0.5112
788	0.5387
789	0.3348
790	0.4855
791	0.5126
792	0.3333
793	0.5169
794	0.5273
795	0.458
796	0.6891
797	0.6577
798	0.6809
799	0.6427
800	0.378
801	0.264
802	0.5983
803	0.7182
804	0.6709
805	0.7306
806	0.4854
807	0.5433
808	0.4223
809	0.4322
810	0.4672
811	0.3735
812	0.3358
813	0.362
814	0.6127
815	0.1856
816	0.2775
817	0.4267
818	0.564
819	0.4699
820	0.4968
821	0.7084
822	0.2852
823	0.1803
824	0.4845
825	0.5866
826	0.437
827	0.5927
828	0.5389
829	0.4347
830	0.4249
831	0.1467
832	0.5363
833	0.5634
834	0.5884
835	0.6451
836	0.7755
837	0.7224
838	0.3822
839	0.334
840	0.4858
841	0.7349
842	0.4862
843	0.5064
844	0.6299
845	0.5757
846	0.3934
847	0.5045
848	0.2865
849	0.5329
850	0.5879
851	0.7097
852	0.5305
853	0.6532
854	0.5327
855	0.5217
856	0.6529
857	0.7312
858	0.4403
859	0.6485
860	0.5956
861	0.5748
862	0.4551
863	0.5865
864	0.4957
865	0.3597
866	0.4437
867	0.723
868	0.795
869	0.4355
870	0.3126
871	0.295
872	0.3924
873	0.3285
874	0.3801
875	0.2484
876	0.3654
877	0.6607
878	0.5231
879	0.6215
880	0.4944
881	0.5931
882	0.3625
883	0.2668
884	0.685
885	0.3194
886	0.4663
887	0.3125
888	0.4428
889	0.5715
890	0.6455
891	0.4877
892	0.5552
893	0.4534
894	0.4496
895	0.6131
896	0.2014
897	0.547
898	0.4839
899	0.6041
900	0.4832
901	0.4212
902	0.5656
903	0.5061
904	0.4722
905	0.4644
906	0.5216
907	0.7144
908	0.44
909	0.6311
910	0.5657
911	0.3984
912	0.3422
913	0.4488
914	0.4643
915	0.5745
916	0.677
917	0.7375
918	0.5219
919	0.663
920	0.4889
921	0.3591
922	0.6379
923	0.4845
924	0.5715
925	0.6411
926	0.8092
927	0.328
928	0.4273
929	0.4024
930	0.5097
931	0.6018
932	0.5032
933	0.5763
934	0.3537
935	0.7999
936	0.1845
937	0.5383
938	0.5579
939	0.8154
940	0.5518
941	0.2164
942	0.53
943	0.3472
944	0.5239
945	0.5284
946	0.5677
947	0.2865
948	0.7245
949	0.5443
950	0.4458
951	0.6109
952	0.6668
953	0.2736
954	0.6219
955	0.7029
956	0.3596
957	0.4866
958	0.5392
959	0.6941
960	0.7287
961	0.4733
962	0.3356
963	0.5266
964	0.3157
965	0.7012
966	0.678
967	0.6501
968	0.4281
969	0.3127
970	0.4723
971	0.7119
972	0.2546
973	0.5788
974	0.4476
975	0.7571
976	0.6212
977	0.3844
978	0.5156
979	0.3741
980	0.5283
981	0.236
982	0.4034
983	0.6266
984	0.3523
985	0.3841
986	0.7776
987	0.5824
988	0.5527
989	0.2203
990	0.4546
991	0.6746
992	0.5722
993	0.4856
994	0.252
995	0.271
996	0.6299
997	0.5126
998	0.4385
999	0.5458
1000	0.5803
1001	0.7103
1002	0.437
1003	0.2514
1004	0.4251
1005	0.6893
1006	0.6874
1007	0.588
1008	0.5324
1009	0.7342
1010	0.6229
1011	0.4057
1012	0.5462
1013	0.509
1014	0.318
1015	0.3427
1016	0.5221
1017	0.6025
1018	0.4631
1019	0.4986
1020	0.3292
1021	0.424
1022	0.4453
1023	0.5424
1024	0.3617
1025	0.8545
1026	0.3481
1027	0.7738
1028	0.4481
1029	0.6941
1030	0.2526
1031	0.6265
1032	0.4735
1033	0.5298
1034	0.5305
1035	0.4861
1036	0.7197
1037	0.2904
1038	0.2106
1039	0.2379
1040	0.1488
1041	0.452
1042	0.4585
1043	0.4862
1044	0.5201
1045	0.6055
1046	0.607
1047	0.2324
1048	0.5785
1049	0.5947
1050	0.6422
1051	0.5728
1052	0.4636
1053	0.567
1054	0.525
1055	0.6127
1056	0.4902
1057	0.4844
1058	0.3975
1059	0.641
1060	0.7326
1061	0.6336
1062	0.5616
1063	0.5385
1064	0.4634
1065	0.77
1066	0.3878
1067	0.3843
1068	0.3916
1069	0.5823
1070	0.4694
1071	0.4318
1072	0.4657
1073	0.5075
1074	0.2551
1075	0.4318
1076	0.3786
1077	0.5547
1078	0.5275
1079	0.4545
1080	0.3752
1081	0.481
1082	0.4645
1083	0.6323
1084	0.5846
1085	0.4937
1086	0.3055
1087	0.4571
1088	0.4899
1089	0.2571
1090	0.7502
1091	0.4327
1092	0.6106
1093	0.5507
1094	0.4954
1095	0.4222
1096	0.1944
1097	0.37
1098	0.4554
1099	0.3968
1100	0.2536
1101	0.3356
1102	0.7719
1103	0.7492
1104	0.4363
1105	0.5229
1106	0.4911
1107	0.5845
1108	0.698
1109	0.3589
1110	0.4492
1111	0.4882
1112	0.5646
1113	0.3713
1114	0.369
1115	0.6622
1116	0.6345
1117	0.3603
1118	0.6977
1119	0.7816
1120	0.6232
1121	0.7394
1122	0.5823
1123	0.6477
1124	0.5235
1125	0.4528
1126	0.3336
1127	0.4633
1128	0.5865
1129	0.6631
1130	0.3654
1131	0.4056
1132	0.6105
1133	0.6407
1134	0.4333
1135	0.653
1136	0.4581
1137	0.4064
1138	0.2805
1139	0.6506
1140	0.4357
1141	0.5706
1142	0.4646
1143	0.3476
1144	0.378
1145	0.3065
1146	0.4973
1147	0.3836
1148	0.4345
1149	0.4237
1150	0.4596
1151	0.3105
1152	0.6047
1153	0.2755
1154	0.4772
1155	0.6011
1156	0.5495
1157	0.5396
1158	0.3525
1159	0.3227
1160	0.2456
1161	0.7363
1162	0.2243
1163	0.5638
1164	0.5421
1165	0.7428
1166	0.6673
1167	0.3898
1168	0.659
1169	0.3767
1170	0.3203
1171	0.6245
1172	0.4268
1173	0.551
1174	0.6225
1175	0.4892
1176	0.5649
1177	0.4586
1178	0.2906
1179	0.6623
1180	0.3625
1181	0.5971
1182	0.3806
1183	0.4999
1184	0.6466
1185	0.6649
1186	0.6238
1187	0.3816
1188	0.6403
1189	0.3014
1190	0.5442
1191	0.7249
1192	0.231
1193	0.729
1194	0.5871
1195	0.2721
1196	0.39
1197	0.2308
1198	0.304
1199	0.6117
1200	0.5798
1201	0.7731
1202	0.3383
1203	0.663
1204	0.6501
1205	0.5021
1206	0.7207
1207	0.2677
1208	0.2981
1209	0.5176
1210	0.7196
1211	0.3923
1212	0.6903
1213	0.8371
1214	0.6746
1215	0.7786
1216	0.5512
1217	0.473
1218	0.4196
1219	0.3727
1220	0.424
1221	0.5355
1222	0.6124
1223	0.4548
1224	0.6798
1225	0.6313
1226	0.6841
1227	0.4204
1228	0.2724
1229	0.6362
1230	0.7721
1231	0.4599
1232	0.2223
1233	0.4595
1234	0.6334
1235	0.5755
1236	0.3499
1237	0.541
1238	0.3457
1239	0.4801
1240	0.3777
1241	0.4965
1242	0.2119
1243	0.3935
1244	0.245
1245	0.5073
1246	0.6939
1247	0.5047
1248	0.5415
1249	0.3538
1250	0.4438
1251	0.6018
1252	0.5379
1253	0.6056
1254	0.5042
1255	0.3262
1256	0.4077
1257	0.3459
1258	0.4398
1259	0.5745
1260	0.3178
1261	0.5684
1262	0.683
1263	0.4891
1264	0.4526
1265	0.463
1266	0.5689
1267	0.636
1268	0.6807
1269	0.543
1270	0.3349
1271	0.4704
1272	0.7626
1273	0.6721
1274	0.3053
1275	0.47
1276	0.7252
1277	0.2133
1278	0.4467
1279	0.4965
1280	0.5613
1281	0.4381
1282	0.5551
1283	0.2908
1284	0.4995
1285	0.355
1286	0.4894
1287	0.3047
1288	0.5487
1289	0.5569
1290	0.5143
1291	0.4373
1292	0.5626
1293	0.3421
1294	0.5964
1295	0.7449
1296	0.3844
1297	0.2456
1298	0.4733
1299	0.4246
1300	0.4863
1301	0.4852
1302	0.4239
1303	0.2956
1304	0.3398
1305	0.5306
1306	0.336
1307	0.5772
1308	0.5716
1309	0.5462
1310	0.6534
1311	0.6184
1312	0.6456
1313	0.5547
1314	0.2001
1315	0.5062
1316	0.6777
1317	0.5841
1318	0.442
1319	0.5056
1320	0.6464
1321	0.7587
1322	0.336
1323	0.3075
1324	0.5628
1325	0.5556
1326	0.3681
1327	0.802
1328	0.4565
1329	0.6615
1330	0.3442
1331	0.7049
1332	0.3387
1333	0.4032
1334	0.7172
1335	0.4512
1336	0.2349
1337	0.3826
1338	0.3191
1339	0.4261
1340	0.587
1341	0.6281
1342	0.5917
1343	0.6483
1344	0.4005
1345	0.364
1346	0.7005
1347	0.6643
1348	0.5607
1349	0.4593
1350	0.5861
1351	0.4864
1352	0.4095
1353	0.3305
1354	0.6119
1355	0.689
1356	0.7521
1357	0.424
1358	0.3628
1359	0.5398
1360	0.4183
1361	0.5145
1362	0.6163
1363	0.5052
1364	0.3973
1365	0.5133
1366	0.6916
1367	0.5334
1368	0.7792
1369	0.323
1370	0.2776
1371	0.6543
1372	0.3927
1373	0.5596
1374	0.5963
1375	0.4909
1376	0.561
1377	0.7433
1378	0.4028
1379	0.6565
1380	0.4662
1381	0.5076
1382	0.3101
1383	0.4172
1384	0.4133
1385	0.684
1386	0.6992
1387	0.4782
1388	0.4317
1389	0.2427
1390	0.403
1391	0.6345
1392	0.5419
1393	0.3318
1394	0.6746
1395	0.6023
1396	0.5504
1397	0.4068
1398	0.3673
1399	0.2758
1400	0.4673
1401	0.5752
1402	0.4999
1403	0.478
1404	0.4037
1405	0.2187
1406	0.437
1407	0.3396
1408	0.542
1409	0.4831
1410	0.3858
1411	0.6131
1412	0.8196
1413	0.7163
1414	0.7071
1415	0.5493
1416	0.1536
1417	0.5916
1418	0.4871
1419	0.4613
1420	0.4187
1421	0.4822
1422	0.3664
1423	0.361
1424	0.6112
1425	0.3584
1426	0.6381
1427	0.3978
1428	0.6481
1429	0.3901
1430	0.4921
1431	0.5702
1432	0.5533
1433	0.3924
1434	0.4663
1435	0.4978
1436	0.3613
1437	0.2755
1438	0.3926
1439	0.4444
1440	0.3351
1441	0.4316
1442	0.4689
1443	0.6929
1444	0.7538
1445	0.3973
1446	0.574
1447	0.7111
1448	0.6144
1449	0.3835
1450	0.7352
1451	0.6276
1452	0.77
1453	0.1955
1454	0.5358
1455	0.493
1456	0.2172
1457	0.6712
1458	0.566
1459	0.4553
1460	0.2882
1461	0.3404
1462	0.2763
1463	0.755
1464	0.41
1465	0.4436
1466	0.639
1467	0.5899
1468	0.7047
1469	0.5597
1470	0.4879
1471	0.1921
1472	0.3833
1473	0.1491
1474	0.4975
1475	0.3737
1476	0.7651
1477	0.5673
1478	0.4168
1479	0.554
1480	0.5389
1481	0.2788
1482	0.2495
1483	0.5644
1484	0.5616
1485	0.6394
1486	0.7148
1487	0.4409
1488	0.2312
1489	0.3841
1490	0.4046
1491	0.4835
1492	0.5149
1493	0.4645
1494	0.7953
1495	0.4986
1496	0.5248
1497	0.4551
1498	0.4731
1499	0.3441
1500	0.493
1501	0.5624
1502	0.3931
1503	0.4296
1504	0.7679
1505	0.4914
1506	0.5297
1507	0.6049
1508	0.579
1509	0.4337
1510	0.4233
1511	0.655
1512	0.408
1513	0.5466
1514	0.5327
1515	0.5385
1516	0.3065
1517	0.1073
1518	0.5366
1519	0.411
1520	0.6659
1521	0.5578
1522	0.325
1523	0.3735
1524	0.5934
1525	0.6064
1526	0.5702
1527	0.4991
1528	0.5418
1529	0.395
1530	0.4867
1531	0.3059
1532	0.2317
1533	0.4308
1534	0.5403
1535	0.5529
1536	0.4846
1537	0.517
1538	0.4394
1539	0.2593
1540	0.4601
1541	0.7025
1542	0.5525
1543	0.505
1544	0.5742
1545	0.3642
1546	0.4018
1547	0.564
1548	0.741
1549	0.5929
1550	0.2916
1551	0.4702
1552	0.4224
1553	0.5782
1554	0.5997
1555	0.2816
1556	0.7154
1557	0.351
1558	0.6766
1559	0.6008
1560	0.6058
1561	0.2826
1562	0.3263
1563	0.439
1564	0.5654
1565	0.4308
1566	0.3752
1567	0.7684
1568	0.6103
1569	0.613
1570	0.6157
1571	0.6661
1572	0.5651
1573	0.27
1574	0.7613
1575	0.5042
1576	0.6288
1577	0.3148
1578	0.4658
1579	0.5431
1580	0.5573
1581	0.3745
1582	0.7922
1583	0.6202
1584	0.3001
1585	0.4666
1586	0.3606
1587	0.4707
1588	0.4051
1589	0.4895
1590	0.5004
1591	0.4126
1592	0.4338
1593	0.3423
1594	0.3645
1595	0.6615
1596	0.6331
1597	0.6391
1598	0.5993
1599	0.5558
1600	0.6884
1601	0.5317
1602	0.4748
1603	0.4705
1604	0.3175
1605	0.3284
1606	0.3644
1607	0.6277
1608	0.4079
1609	0.5118
1610	0.5038
1611	0.6818
1612	0.6119
1613	0.5327
1614	0.7112
1615	0.5299
1616	0.6054
1617	0.1749
1618	0.475
1619	0.4368
1620	0.6062
1621	0.818
1622	0.412
1623	0.469
1624	0.589
1625	0.7371
1626	0.4019
1627	0.602
1628	0.383
1629	0.4384
1630	0.4226
1631	0.5437
1632	0.6918
1633	0.3859
1634	0.5009
1635	0.391
1636	0.8726
1637	0.2799
1638	0.6659
1639	0.3994
1640	0.3869
1641	0.3609
1642	0.5864
1643	0.4506
1644	0.5843
1645	0.5688
1646	0.7097
1647	0.5586
1648	0.6743
1649	0.2309
1650	0.5675
1651	0.7633
1652	0.5815
1653	0.4894
1654	0.5392
1655	0.4518
1656	0.5629
1657	0.4392
1658	0.684
1659	0.7525
1660	0.3217
1661	0.3728
1662	0.465
1663	0.5024
1664	0.6262
1665	0.6737
1666	0.5178
1667	0.5768
1668	0.6535
1669	0.5504
1670	0.428
1671	0.3202
1672	0.5192
1673	0.7355
1674	0.3123
1675	0.7377
1676	0.6589
1677	0.5359
1678	0.2926
1679	0.5496
1680	0.5952
1681	0.6831
1682	0.4671
1683	0.2967
1684	0.6387
1685	0.5949
1686	0.4671
1687	0.6725
1688	0.3245
1689	0.4113
1690	0.3778
1691	0.4462
1692	0.4244
1693	0.5419
1694	0.6737
1695	0.7276
1696	0.3542
1697	0.511
1698	0.5511
1699	0.4987
1700	0.4352
1701	0.3471
1702	0.4339
1703	0.6825
1704	0.5217
1705	0.5238
1706	0.6763
1707	0.3464
1708	0.519
1709	0.62
1710	0.3699
1711	0.3361
1712	0.3733
1713	0.5466
1714	0.353
1715	0.5705
1716	0.3926
1717	0.4919
1718	0.577
1719	0.7128
1720	0.3547
1721	0.6703
1722	0.2817
1723	0.6941
1724	0.5127
1725	0.2916
1726	0.494
1727	0.7416
1728	0.3234
1729	0.6227
1730	0.6132
1731	0.5072
1732	0.3865
1733	0.5787
1734	0.394
1735	0.7087
1736	0.7698
1737	0.7381
1738	0.5017
1739	0.1481
1740	0.5935
1741	0.7427
1742	0.5562
1743	0.4751
1744	0.7377
1745	0.6975
1746	0.4824
1747	0.7283
1748	0.5454
1749	0.3721
1750	0.5572
1751	0.5931
1752	0.4684
1753	0.5463
1754	0.3999
1755	0.5039
1756	0.5958
1757	0.2453
1758	0.465
1759	0.5219
1760	0.4891
1761	0.7452
1762	0.566
1763	0.387
1764	0.6077
1765	0.6666
1766	0.479
1767	0.4029
1768	0.4673
1769	0.364
1770	0.6982
1771	0.5015
1772	0.3122
1773	0.4688
1774	0.4907
1775	0.6407
1776	0.4563
1777	0.5522
1778	0.3376
1779	0.4465
1780	0.4234
1781	0.2352
1782	0.3029
1783	0.4524
1784	0.4923
1785	0.3757
1786	0.4403
1787	0.6017
1788	0.2512
1789	0.7127
1790	0.6596
1791	0.5582
1792	0.4668
1793	0.5607
1794	0.3626
1795	0.7386
1796	0.3697
1797	0.2087
1798	0.2554
1799	0.4828
1800	0.3065
1801	0.1982
1802	0.3368
1803	0.4304
1804	0.3409
1805	0.3558
1806	0.5124
1807	0.4784
1808	0.5255
1809	0.8126
1810	0.3703
1811	0.6492
1812	0.4422
1813	0.6256
1814	0.4708
1815	0.5865
1816	0.6985
1817	0.628
1818	0.3827
1819	0.6668
1820	0.285
1821	0.424
1822	0.5006
1823	0.49
1824	0.6503
1825	0.6166
1826	0.5634
1827	0.5346
1828	0.4187
1829	0.5199
1830	0.3343
1831	0.6531
1832	0.3641
1833	0.6635
1834	0.7773
1835	0.5757
1836	0.4596
1837	0.2099
1838	0.5232
1839	0.2949
1840	0.7171
1841	0.42
1842	0.4087
1843	0.4744
1844	0.4607
1845	0.7278
1846	0.5217
1847	0.235
1848	0.2907
1849	0.7017
1850	0.6885
1851	0.5403
1852	0.4962
1853	0.6814
1854	0.4365
1855	0.5942
1856	0.6054
1857	0.381
1858	0.573
1859	0.187
1860	0.3921
1861	0.4229
1862	0.4363
1863	0.4482
1864	0.6225
1865	0.4743
1866	0.5936
1867	0.4632
1868	0.2318
1869	0.5697
1870	0.7225
1871	0.6242
1872	0.4282
1873	0.4199
1874	0.5106
1875	0.1921
1876	0.3158
1877	0.4561
1878	0.4994
1879	0.7254
1880	0.6049
1881	0.4009
1882	0.3394
1883	0.5323
1884	0.203
1885	0.5275
1886	0.6317
1887	0.6218
1888	0.3017
1889	0.4806
1890	0.3273
1891	0.4732
1892	0.6381
1893	0.4768
1894	0.5906
1895	0.6296
1896	0.3965
1897	0.28
1898	0.4236
1899	0.4964
1900	0.4345
1901	0.4826
1902	0.4145
