pcpred[25,6]	350001	352000
pcpred[25,8]	352001	354000
pcpred[25,9]	354001	356000
pcpred[26,5]	356001	358000
pcpred[26,6]	358001	360000
pcpred[26,9]	360001	362000
pcpred[27,5]	362001	364000
pcpred[27,6]	364001	366000
pcpred[27,9]	366001	368000
pcpred[28,5]	368001	370000
pcpred[28,6]	370001	372000
pcpred[28,9]	372001	374000
pcpred[29,5]	374001	376000
pcpred[29,6]	376001	378000
pcpred[29,9]	378001	380000
pcpred[30,5]	380001	382000
pcpred[30,6]	382001	384000
pcpred[30,9]	384001	386000
pcpred[31,6]	386001	388000
pcpred[31,9]	388001	390000
pcpred[32,6]	390001	392000
pcpred[32,9]	392001	394000
pcpred[33,6]	394001	396000
pcpred[33,9]	396001	398000
pcpred[34,6]	398001	400000
pcpred[34,9]	400001	402000
pcpred[35,6]	402001	404000
pcpred[35,9]	404001	406000
pcpred[36,6]	406001	408000
pcpred[36,9]	408001	410000
pcpred[37,6]	410001	412000
pcpred[37,9]	412001	414000
pcpred[38,6]	414001	416000
pcpred[38,9]	416001	418000
pcpred[39,6]	418001	420000
pcpred[39,9]	420001	422000
pcpred[40,6]	422001	424000
pcpred[40,9]	424001	426000
pcpred[41,9]	426001	428000
pcpred[42,9]	428001	430000
pcpred[43,9]	430001	432000
pcpred[44,9]	432001	434000
pcpred[45,9]	434001	436000
pcpred[46,9]	436001	438000
pcpred[47,9]	438001	440000
pcpred[48,9]	440001	442000
pcpred[49,9]	442001	444000
pcpred[50,9]	444001	446000
s	446001	448000
t[1]	448001	450000
t[2]	450001	452000
t[3]	452001	454000
t[4]	454001	456000
t[5]	456001	458000
t[6]	458001	460000
