pp[14,6]	400001	402000
pp[14,7]	402001	404000
pp[14,8]	404001	406000
pp[14,9]	406001	408000
pp[14,10]	408001	410000
pp[14,11]	410001	412000
pp[14,12]	412001	414000
pp[14,13]	414001	416000
pp[14,14]	416001	418000
pp[14,15]	418001	420000
pp[15,1]	420001	422000
pp[15,2]	422001	424000
pp[15,3]	424001	426000
pp[15,4]	426001	428000
pp[15,5]	428001	430000
pp[15,6]	430001	432000
pp[15,7]	432001	434000
pp[15,8]	434001	436000
pp[15,9]	436001	438000
pp[15,10]	438001	440000
pp[15,11]	440001	442000
pp[15,12]	442001	444000
pp[15,13]	444001	446000
pp[15,14]	446001	448000
pp[15,15]	448001	450000
pp[16,1]	450001	452000
pp[16,2]	452001	454000
pp[16,3]	454001	456000
pp[16,4]	456001	458000
pp[16,5]	458001	460000
pp[16,6]	460001	462000
pp[16,7]	462001	464000
pp[16,8]	464001	466000
pp[16,9]	466001	468000
pp[16,10]	468001	470000
pp[16,11]	470001	472000
pp[16,12]	472001	474000
pp[16,13]	474001	476000
pp[16,14]	476001	478000
pp[16,15]	478001	480000
pp[17,1]	480001	482000
pp[17,2]	482001	484000
pp[17,3]	484001	486000
pp[17,4]	486001	488000
pp[17,5]	488001	490000
pp[17,6]	490001	492000
pp[17,7]	492001	494000
pp[17,8]	494001	496000
pp[17,9]	496001	498000
pp[17,10]	498001	500000
pp[17,11]	500001	502000
pp[17,12]	502001	504000
pp[17,13]	504001	506000
pp[17,14]	506001	508000
pp[17,15]	508001	510000
pp[18,1]	510001	512000
pp[18,2]	512001	514000
pp[18,3]	514001	516000
pp[18,4]	516001	518000
pp[18,5]	518001	520000
pp[18,6]	520001	522000
pp[18,7]	522001	524000
pp[18,8]	524001	526000
pp[18,9]	526001	528000
pp[18,10]	528001	530000
pp[18,11]	530001	532000
pp[18,12]	532001	534000
pp[18,13]	534001	536000
pp[18,14]	536001	538000
pp[18,15]	538001	540000
pp[19,1]	540001	542000
pp[19,2]	542001	544000
pp[19,3]	544001	546000
pp[19,4]	546001	548000
pp[19,5]	548001	550000
pp[19,6]	550001	552000
pp[19,7]	552001	554000
pp[19,8]	554001	556000
pp[19,9]	556001	558000
pp[19,10]	558001	560000
pp[19,11]	560001	562000
pp[19,12]	562001	564000
pp[19,13]	564001	566000
pp[19,14]	566001	568000
pp[19,15]	568001	570000
pp[20,1]	570001	572000
pp[20,2]	572001	574000
pp[20,3]	574001	576000
pp[20,4]	576001	578000
pp[20,5]	578001	580000
pp[20,6]	580001	582000
pp[20,7]	582001	584000
pp[20,8]	584001	586000
pp[20,9]	586001	588000
pp[20,10]	588001	590000
pp[20,11]	590001	592000
pp[20,12]	592001	594000
