1,3,4,4,5,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,4,5,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,3,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5,5,5,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4,5,5,5,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4,5,5,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0
1,3,5,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5,5,5,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4,4,5,5,5,6,6,6,0,0,0,0,0,0,0,0,0,0,0
1,3,5,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,2,3,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0,0
1,2,3,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,8,8,8,10,10,10
1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,8,8,8,10,10,10
1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,8,8,8,10,10,10
1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,8,8,8,10,10,10
1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,8,8,8,10,10,10
1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,8,8,8,10,10,10
1,1,1,2,2,2,3,3,3,4,4,5,5,8,8,10,10,10,0,0,0
1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,8,8,8,10,10,10
1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,8,8,8,10,10,10
1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,8,8,8,10,10,10
1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,8,8,8,10,10,10
1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,8,8,8,10,10,10
1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,8,8,8,10,10,10
1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,8,8,10,10,10,0
1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,8,8,8,10,10,10
1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,8,8,8,10,10,10
1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,8,8,8,10,10,10
1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,8,8,8,10,10,10
